County,targetFormation,totalDepth,TVD,spudDate,completionDate,perfInterval,horizontalLength,firstProdDate,lastProdDate,stage,stageLength,stageper1kPI,maxInjRate,maxInjPres,totalProp,propperPI,propperStage,totalFluid,fluidperPI,fluidperStage,proppantConcentrationLbsPerBbl,peakGas,peakOil,First6Gas,First6Gasperstage,First6GasperPI,First6GasperTP,First6GasperTF,First6Oil,First6Oilperstage,First6OilperPI,First6OilperTP,First6OilperTF,First6Water,First6Wperstage,First6WperPI,First6WperTP,First6WperTF,First12BOE,First12Gas,First12Gperstage,First12GperPI,First12GperTP,First12GperTF,First12Oil,First12Operstage,First12OperPI,First12OperTP,First12OperTF,oilGravity
MCKENZIE,BAKKEN,21000,11114.25,3/15/2011,6/11/2011,9510,9995.5,6/1/2011,5/1/2018,32,297.1875,3.364879075,29,9055,3806141,400.2251314,118941.9063,69739,7.333228181,2179.34375,54.57693686,31012,24104,106725,3335.15625,11.22239748,28.04021186,1530.348872,78370,2449.0625,8.240799159,20590.40903,1123.761453,37247,1163.96875,3.91661409,9.78602737,534.0913979,153585,169612,5300.375,17.83512093,44.56272114,2432.096818,125317,3916.15625,13.17739222,32924.94944,1796.942887,42
MCKENZIE,BAKKEN,21133,11292.01,1/1/2011,4/13/2011,9536,10058.95,4/1/2011,5/1/2018,24,397.3333333,2.516778523,41.4,7903,2328327,244.1618079,97013.625,49635,5.205012584,2068.125,46.90897552,20833,14437,91326,3805.25,9.576971477,39.2238719,1839.951647,67850,2827.083333,7.115142617,29141.09573,1366.978946,23174,965.5833333,2.430159396,9.953069307,466.8882845,137876,148697,6195.708333,15.59322567,63.86431116,2995.809409,113094,4712.25,11.8596896,48573.07414,2278.513146,43.8
MCKENZIE,THREE FORKS,20881,11326.91,10/25/2010,4/7/2011,9708,9634.32,4/1/2011,5/1/2018,22,441.2727273,2.266172229,38.6,8952,2799300,288.3498146,127240.9091,66305,6.829934075,3013.863636,42.21853556,25334,18086,120264,5466.545455,12.3881335,42.96216911,1813.799864,83258,3784.454545,8.576225793,29742.43561,1255.682075,50364,2289.272727,5.187886279,17.99164077,759.5807254,170658,213693,9713.318182,22.01205192,76.33801307,3222.879119,135043,6138.318182,13.9104862,48241.70328,2036.694065,43.8
MCKENZIE,BAKKEN,21892,10520.72,8/10/2011,2/4/2012,10054,10998.59,2/1/2012,5/1/2018,25,402.16,2.486572508,57,8693,2888436,287.292222,115537.44,70554,7.01750547,2822.16,40.93936559,2207,3983,6628,265.12,0.659240103,2.294667426,93.94222865,12906,516.24,1.283668192,4468.162009,182.923718,15342,613.68,1.525959817,5.311524991,217.4504635,31299,15313,612.52,1.523075393,5.301484956,217.0394308,28747,1149.88,2.859259996,9952.444853,407.4467784,42.3
MCKENZIE,BAKKEN,20198,10562.77,8/13/2011,2/3/2012,9361,9812.57,2/1/2012,5/1/2018,25,374.44,2.670654845,68,8518,2919133,311.8398675,116765.32,75063,8.018694584,3002.52,38.88910648,9755,9624,23850,954,2.547804722,8.170234107,317.7331042,37798,1511.92,4.037816473,12948.36515,503.550351,34069,1362.76,3.639461596,11.67093106,453.8720808,73977,46156,1846.24,4.9306698,15.81154404,614.89682,66285,2651.4,7.080974255,22707.0846,883.0582311,42.8
MCKENZIE,BAKKEN,20402,11139.96,2/27/2011,6/21/2011,8913,9571.59,6/1/2011,10/1/2017,30,297.1,3.365870077,42.2,8570,2346620,263.2806014,78220.66667,34506,3.871423763,1150.2,68.00614386,21516,13990,79560,2652,8.926287445,33.90408332,2305.685968,51456,1715.2,5.773140357,21927.70879,1491.218918,31675,1055.833333,3.553797823,13.49813775,917.9562975,105006,133570,4452.333333,14.98597554,56.92016603,3870.920999,82745,2758.166667,9.283630652,35261.35463,2397.988756,42.2
MCKENZIE,BAKKEN,20550,10750.37,2/13/2011,6/30/2011,9417,9998.1,7/1/2011,5/1/2018,23,409.4347826,2.44239142,39.3,9252,2315960,245.9339492,100693.913,71188,7.559520017,3095.130435,32.53301118,10461,12397,38204,1661.043478,4.056918339,16.49596712,536.6634826,44293,1925.782609,4.70351492,19125.11442,622.1975614,48194,2095.391304,5.117765743,20.80951312,676.9961229,84676,64724,2814.086957,6.873101837,27.94694209,909.1981795,73889,3212.565217,7.846341722,31904.26432,1037.941788,42.6
MCKENZIE,BAKKEN,15673,10655.78,4/22/2011,7/2/2011,4724,5264.59,7/1/2011,5/1/2018,12,393.6666667,2.540220152,35.9,8240,1661352,351.6833192,138446,13630,2.885266723,1135.833333,121.8893617,12678,18639,40767,3397.25,8.629762913,24.5384482,2990.975789,59494,4957.833333,12.59398815,35810.59282,4364.930301,17848,1487.333333,3.778154107,10.74305746,1309.464417,94534,56174,4681.166667,11.8911939,33.81222041,4121.349963,85172,7097.666667,18.0296359,51266.67919,6248.862803,44.6
MCKENZIE,BAKKEN,23270,10962.67,10/2/2011,12/14/2011,12018,12595.52,12/1/2011,5/1/2018,44,273.1363636,3.661174904,40.1,8665,5383113,447.9208687,122343.4773,96954,8.067398902,2203.5,55.52234049,36176,28043,74318,1689.045455,6.18389083,13.80576629,766.5284568,64357,1462.659091,5.355050757,11955.35,663.7890133,33176,754,2.760525878,6.162976701,342.1828909,111788,88291,2006.613636,7.346563488,16.40147625,910.6483487,97073,2206.204545,8.077300716,18032.87429,1001.227386,39.1
MCKENZIE,BAKKEN,21047,11206.96,12/6/2010,3/4/2011,9597,10136.46,3/1/2011,5/1/2018,24,399.875,2.500781494,41,8140,2263958,235.9026779,94331.58333,48650,5.069292487,2027.083333,46.53562179,25093,13757,121645,5068.541667,12.6753152,53.73112045,2500.4111,61455,2560.625,6.403563614,27144.9382,1263.206578,13473,561.375,1.403876211,5.951082131,276.9373073,118243,178029,7417.875,18.55048453,78.63617611,3659.38335,88572,3690.5,9.229134104,39122.6339,1820.596095,43.6
MCKENZIE,BAKKEN,20771,10832.36,1/15/2011,6/2/2011,9656,10061.74,6/1/2011,4/1/2018,24,402.3333333,2.485501243,40.3,7987,2335510,241.8713753,97312.91667,48271,4.999067937,2011.291667,48.38329432,41696,26063,124219,5175.791667,12.86443662,53.18709832,2573.367032,74357,3098.208333,7.700600663,31837.58579,1540.407284,22313,929.7083333,2.310791218,9.553801953,462.2444118,134544,184998,7708.25,19.15886495,79.21096463,3832.487415,103711,4321.291667,10.74057581,44406.14684,2148.515672,45.7
MCKENZIE,THREE FORKS,18399,10803.25,8/26/2011,12/23/2011,7164,8064.87,12/1/2011,5/1/2018,30,238.8,4.18760469,36.7,9043,2790810,389.5603015,93027,68476,9.558347292,2282.533333,40.75603131,41626,37078,139952,4665.066667,19.53545505,50.14744823,2043.81097,125894,4196.466667,17.5731435,45110.20098,1838.512764,11253,375.1,1.570770519,4.032162705,164.3349495,223250,226343,7544.766667,31.59450028,81.10297727,3305.435481,185527,6184.233333,25.89712451,66477.8326,2709.372627,44.3
MCKENZIE,THREE FORKS,15819,10685.67,12/1/2010,3/27/2011,4869,5346.44,3/1/2011,5/1/2018,20,243.45,4.107619634,50.5,8716,2218500,455.6377079,110925,33319,6.84308893,1665.95,66.58363096,24872,17126,40646,2032.3,8.347915383,18.32138833,1219.904559,24129,1206.45,4.955637708,10876.26775,724.181398,5643,282.15,1.15896488,2.543610548,169.362826,47548,64710,3235.5,13.29020333,29.168357,1942.135118,36763,1838.15,7.550421031,16571.1066,1103.364447,44.5
MCKENZIE,THREE FORKS,21083,11057.26,7/13/2012,10/14/2012,9670,10142.23,10/1/2012,5/1/2018,30,322.3333333,3.10237849,31,8087,2753266,284.7224405,91775.53333,50554,5.227921406,1685.133333,54.46188234,35897,16431,144487,4816.233333,14.9417787,52.47840201,2858.072556,61280,2042.666667,6.337125129,22257.2029,1212.169166,22493,749.7666667,2.326059979,8.169570249,444.9301737,127553,224135,7471.166667,23.17838676,81.4069545,4433.575978,90198,3006.6,9.327611169,32760.36533,1784.191162,
MCKENZIE,BAKKEN,19882,10733.39,10/3/2012,2/4/2013,8883,9390.78,2/1/2013,5/1/2018,27,329,3.039513678,37,8804,4098128,461.3450411,151782.5185,85142,9.584824947,3153.407407,48.1328604,37745,15801,140308,5196.592593,15.79511426,34.23709557,1647.929342,53940,1997.777778,6.072272881,13162.10719,633.5298678,51588,1910.666667,5.807497467,12.58818661,605.9054286,109016,200475,7425,22.56838906,48.91867702,2354.595852,75604,2800.148148,8.511088596,18448.42328,887.9753823,
MCKENZIE,THREE FORKS,20419,10653.4,12/20/2010,6/4/2011,9287,10059.78,6/1/2011,5/1/2018,31,299.5806452,3.337999354,29.1,9484,3838916,413.364488,123836,82371,8.869494993,2657.129032,46.60518872,35249,29051,118427,3820.225806,12.75191127,30.84907302,1437.72687,112113,3616.548387,12.07203618,29204.33789,1361.073679,21607,697,2.32658555,5.62841177,262.3131927,200222,192871,6221.645161,20.76784753,50.24100553,2341.491544,168077,5421.83871,18.09809411,43782.41149,2040.48755,42
MCKENZIE,BAKKEN,20879,11070.9,11/27/2010,5/20/2011,9435,10069.08,5/1/2011,5/1/2018,32,294.84375,3.391626921,30,9300,3495120,370.4419714,109222.5,61220,6.488606253,1913.125,57.09114668,32815,20615,125369,3917.78125,13.28765236,35.86972693,2047.843842,73934,2310.4375,7.836142024,21153.49401,1207.67723,23821,744.40625,2.524748278,6.815502758,389.1048677,134693,170092,5315.375,18.02776895,48.66556799,2778.373081,106345,3323.28125,11.27133015,30426.70924,1737.09572,42
MCKENZIE,BAKKEN,20813,11101.45,2/28/2011,5/20/2011,9446,10026.34,5/1/2011,5/1/2018,30,314.8666667,3.175947491,40.6,7598,2798725,296.2867881,93290.83333,58306,6.172559814,1943.533333,48.00063458,15921,26266,61087,2036.233333,6.466970146,21.82672467,1047.696635,80537,2684.566667,8.526042769,28776.31779,1381.281515,20247,674.9,2.143446962,7.234365649,347.2541419,134038,104934,3497.8,11.10882913,37.49350151,1799.711865,116549,3884.966667,12.33845014,41643.60557,1998.919494,40.4
MCKENZIE,BAKKEN,20497,10644.79,2/22/2011,9/28/2011,9428,10029.02,9/1/2011,5/1/2018,35,269.3714286,3.712346203,70,9101,2477187,262.7478787,70776.77143,197249,20.92161646,5635.685714,12.55867964,13717,16327,31812,908.9142857,3.374204497,12.84198569,161.2783842,39075,1116.428571,4.144569368,15773.94036,198.0998636,46447,1327.057143,4.926495545,18.74989656,235.4739441,102402,82604,2360.114286,8.761561307,33.3458879,418.7803233,88635,2532.428571,9.401251591,35780.50426,449.3558903,38.5
MCKENZIE,BAKKEN,20528,10651.39,1/15/2011,8/31/2011,9479,10072.09,8/1/2011,5/1/2018,35,270.8285714,3.692372613,72,9047,2591249,273.3673383,74035.68571,164025,17.30404051,4686.428571,15.79789057,11397,17092,23643,675.5142857,2.494250448,9.124171394,144.1426612,33853,967.2285714,3.571368288,13064.35622,206.3892699,37591,1074.028571,3.965713683,14.50690381,229.1784789,81680,56096,1602.742857,5.917923832,21.64824762,341.9966469,72331,2066.6,7.630657242,27913.56601,440.9754611,38.8
MCKENZIE,BAKKEN,20829,11026.5,1/9/2011,5/6/2011,9395,9978.49,5/1/2011,4/1/2018,13,722.6923077,1.383714742,44.9,8620,1169211,124.4503459,89939.30769,19686,2.095369878,1514.307692,59.39302042,13777,15942,41162,3166.307692,4.381266631,35.20493735,2090.927563,41392,3184,4.405747738,35401.6512,2102.610993,11304,869.5384615,1.203193188,9.668058203,574.2151783,79782,80516,6193.538462,8.570090474,68.86353276,4090.013207,66363,5104.846154,7.063650878,56758.78862,3371.075891,47
MCKENZIE,BAKKEN,20654,10782.63,12/13/2010,6/14/2011,9570,10065.94,6/1/2011,5/1/2018,20,478.5,2.089864159,32.9,8259,2777699,290.2506792,138884.95,25104,2.623197492,1255.2,110.6476657,7084,11697,30683,1534.15,3.206165099,11.04619327,1222.2355,49005,2450.25,5.120689655,17642.30034,1952.07935,7695,384.75,0.804075235,2.770278565,306.5248566,73610,42567,2128.35,4.447962382,15.3245546,1695.626195,66516,3325.8,6.950470219,23946.43912,2649.617591,40
MCKENZIE,BAKKEN,20572,10825.38,3/3/2011,8/10/2011,9421,9913.85,8/1/2011,5/1/2018,20,471.05,2.122916888,33.5,7392,2647800,281.0529668,132390,23118,2.453879631,1155.9,114.5341292,25363,16386,123234,6161.7,13.08077699,46.5420349,5330.65144,77348,3867.4,8.210168772,29212.17615,3345.791158,9221,461.05,0.978770831,3.482513785,398.866684,131387,167074,8353.7,17.73421081,63.09917667,7227.009257,103542,5177.1,10.99055302,39104.91729,4478.847651,40
MCKENZIE,THREE FORKS,20153,10200.93,4/21/2011,8/2/2011,9539,10024.11,8/1/2011,5/1/2018,23,414.7391304,2.411154209,36.1,8512,2882383,302.1682566,125321,67931,7.121396373,2953.521739,42.43104032,38488,29631,156378,6799.043478,16.3935423,54.25302606,2302.012336,128284,5577.565217,13.44836985,44506.22974,1888.445629,15898,691.2173913,1.666631722,5.515575133,234.0315909,258903,323905,14082.82609,33.95586539,112.3740322,4768.14709,204919,8909.521739,21.48223084,71093.60553,3016.575643,43.2
MCKENZIE,BAKKEN,20595,11121.31,12/9/2011,3/24/2012,9245,9632.89,3/1/2012,5/1/2018,19,486.5789474,2.055164954,40,8332,3406891,368.5117361,179310.0526,51541,5.575013521,2712.684211,66.10059952,35332,23800,119508,6289.894737,12.92677123,35.07831627,2318.697736,88449,4655.210526,9.567225527,25961.79332,1716.090103,27131,1427.947368,2.934667388,7.963565609,526.3964611,170645,189055,9950.263158,20.44943213,55.49194265,3668.050678,139136,7322.947368,15.04986479,40839.58072,2699.52077,
MCKENZIE,BAKKEN,20804,10949.1,4/28/2012,7/24/2012,9187,10067.11,7/1/2012,5/1/2018,31,296.3548387,3.374333297,40,9342,2777062,302.2817024,89582.64516,48788,5.310547513,1573.806452,56.92100517,28610,11257,140596,4535.354839,15.30379885,50.62760572,2881.774207,45837,1478.612903,4.989332753,16505.57316,939.5138149,32213,1039.129032,3.506367693,11.599669,660.2648192,101345,215313,6945.580645,23.43670404,77.53265862,4413.236862,65460,2111.612903,7.12528573,23571.67395,1341.723375,
MCKENZIE,THREE FORKS,16201,10244.92,4/24/2011,7/24/2011,5607,6128.17,7/1/2011,5/1/2018,18,311.5,3.210272873,30.9,8545,1159306,206.760478,64405.88889,41550,7.410379882,2308.333333,27.90146811,22166,18599,79809,4433.833333,14.23381487,68.8420486,1920.794224,76208,4233.777778,13.59158195,65735.87991,1834.127557,10391,577.2777778,1.85321919,8.96312104,250.0842359,151592,182991,10166.16667,32.63616907,157.8452971,4404.115523,121094,6727.444444,21.59693241,104453.8715,2914.416366,43.5
MCKENZIE,BAKKEN,20768,10827.6,6/9/2011,12/4/2011,9599,10020.15,12/1/2011,5/1/2018,38,252.6052632,3.958745703,31.5,9021,2062513,214.8674862,54276.65789,31170,3.247213251,820.2631579,66.16981072,3945,8362,1631,42.92105263,0.169913533,0.790782894,52.32595444,28551,751.3421053,2.97437233,13842.82184,915.9769009,35896,944.6315789,3.739556204,17.40401151,1151.620148,44588,11404,300.1052632,1.188040421,5.529177271,365.8646134,42688,1123.368421,4.447129909,20697.08167,1369.521976,42
MCKENZIE,BAKKEN,21700,11137.51,7/1/2011,10/7/2011,10242,10883.23,10/1/2011,9/1/2017,39,262.6153846,3.807850029,43.3,9495,4101106,400.4204257,105156.5641,79611,7.772993556,2041.307692,51.51431335,58743,36487,215875,5535.25641,21.07742628,52.63823954,2711.622766,104096,2669.128205,10.16363991,25382.42123,1307.558001,33946,870.4102564,3.31439172,8.277279349,426.398362,188505,298800,7661.538462,29.17398946,72.85839478,3753.250179,138705,3556.538462,13.54276508,33821.36429,1742.284358,45.7
MCKENZIE,BAKKEN,20341,10664.98,12/31/2010,3/26/2011,10181,9959.13,3/1/2011,5/1/2018,25,407.24,2.455554464,34.9,7035,148995,14.6346135,5959.8,2144,0.210588351,85.76,69.49393657,14450,14252,33449,1337.96,3.285433651,224.4974664,15601.21269,38803,1552.12,3.811315195,260431.5581,18098.41418,60173,2406.92,5.910323151,403.8591899,28065.76493,76401,52315,2092.6,5.138493272,351.1191651,24400.65299,67682,2707.28,6.64787349,454256.8543,31568.09701,40.5
MCKENZIE,BAKKEN,16451,10238.38,1/22/2011,4/18/2011,5806,6538.86,4/1/2011,5/1/2018,12,483.8333333,2.06682742,35,7200,2267142,390.4826042,188928.5,49486,8.523251808,4123.833333,45.81380592,54910,29517,104317,8693.083333,17.967103,46.01255678,2108.010346,68999,5749.916667,11.88408543,30434.35303,1394.313543,15706,1308.833333,2.705132621,6.927664875,317.3826941,159682,216251,18020.91667,37.2461247,95.38485018,4369.943014,123641,10303.41667,21.29538409,54536.06347,2498.504628,47.8
MCKENZIE,BAKKEN,20940,11256.26,2/11/2011,6/14/2011,9340,9920.74,6/1/2011,5/1/2018,23,406.0869565,2.462526767,51.8,9098,2706730,289.7997859,117683.913,63176,6.764025696,2746.782609,42.84427631,44600,15870,137187,5964.652174,14.68811563,50.68366627,2171.505002,59424,2583.652174,6.362312634,21954.1661,940.6103584,19092,830.0869565,2.044111349,7.053529536,302.2033684,139064,204822,8905.304348,21.92955032,75.67138207,3242.085602,104927,4562.043478,11.23415418,38765.22594,1660.868051,47.7
MCKENZIE,THREE FORKS,21285,10844.8,2/2/2011,11/10/2011,10219,10559,11/1/2011,5/1/2018,24,425.7916667,2.348566396,30.3,8442,2046060,200.2211567,85252.5,4330,0.423720521,180.4166667,472.5311778,12820,9466,39592,1649.666667,3.874351698,19.35036118,9143.648961,26764,1115.166667,2.619042959,13080.75032,6181.062356,9654,402.25,0.944710833,4.718336706,2229.561201,57807,76273,3178.041667,7.463841863,37.27798794,17615.01155,45095,1878.958333,4.412858401,22039.92063,10414.54965,46.2
MCKENZIE,THREE FORKS,20797,10869.12,2/4/2011,11/2/2011,9664,10095.84,11/1/2011,12/1/2017,30,322.1333333,3.104304636,30.7,8084,2832894,293.1388659,94429.8,53887,5.576055464,1796.233333,52.57100971,17088,12699,60655,2021.833333,6.276386589,21.41096702,1125.596155,43729,1457.633333,4.524937914,15436.15822,811.4944235,14091,469.7,1.458091887,4.97406539,261.4916399,91625,113695,3789.833333,11.76479719,40.13387017,2109.878078,72676,2422.533333,7.520281457,25654.33087,1348.674077,43.2
MCKENZIE,BAKKEN,20854,11116.85,12/27/2010,7/24/2011,9451,9980.89,7/1/2011,5/1/2018,24,393.7916667,2.539413819,36.9,9045,3504900,370.8496455,146037.5,76510,8.095439636,3187.916667,45.80969808,32842,23964,146324,6096.833333,15.48238282,41.74840937,1912.482028,107209,4467.041667,11.34366734,30588.31921,1401.241668,38768,1615.333333,4.101999788,11.06108591,506.7050059,201065,221923,9246.791667,23.48143054,63.31792633,2900.575088,164078,6836.583333,17.36091419,46813.88913,2144.530127,41.8
MCKENZIE,THREE FORKS,20090,10381.15,2/15/2011,7/6/2011,9345,9937.62,7/1/2011,5/1/2018,22,424.7727273,2.354200107,36.5,8601,2823327,302.1216693,128333.0455,69104,7.394756554,3141.090909,40.85620225,30573,22129,124275,5648.863636,13.29855538,44.01721798,1798.37636,101532,4615.090909,10.86484751,35961.82801,1469.263718,19689,894.9545455,2.106902087,6.973687426,284.9183839,228743,259520,11796.36364,27.77100054,91.91992284,3755.498958,185490,8431.363636,19.84911717,65699.0848,2684.215096,47
MCKENZIE,BAKKEN,20863,11134.09,2/16/2011,7/5/2011,9431,9907.77,7/1/2011,5/1/2018,24,392.9583333,2.544799067,32,8499,288794,30.62177924,12033.08333,50972,5.404729085,2123.833333,5.665738052,19656,18055,91334,3805.583333,9.684444916,316.2600331,1791.846504,63195,2633.125,6.700774043,218823.7983,1239.798321,23487,978.625,2.490403987,81.32786692,460.7823903,124589,161321,6721.708333,17.10539709,558.6023255,3164.894452,97703,4070.958333,10.35977097,338313.8154,1916.797457,46.4
MCKENZIE,BAKKEN,20774,11233.65,2/14/2011,5/13/2011,9320,9741.71,5/1/2011,5/1/2018,20,466,2.145922747,62.7,8687,3012225,323.2001073,150611.25,72162,7.742703863,3608.1,41.74253762,30616,22121,127477,6373.85,13.6777897,42.31987982,1766.539176,98380,4919,10.55579399,32660.24284,1363.321416,35368,1768.4,3.794849785,11.74148677,490.1194535,175250,207504,10375.2,22.26437768,68.88728432,2875.530057,140666,7033.3,15.09291845,46698.37081,1949.3085,45.3
MCKENZIE,BAKKEN,20991,11299.42,6/16/2011,8/15/2011,9387,9905.9,8/1/2011,5/1/2018,19,494.0526316,2.02407585,43.2,9023,2959860,315.3147971,155782.1053,58175,6.19740066,3061.842105,50.87855608,38012,15835,97227,5117.210526,10.35762224,32.84851311,1671.284916,60625,3190.789474,6.458399915,20482.38768,1042.11431,28253,1487,3.009800788,9.545383903,485.6553502,120226,150864,7940.210526,16.07158837,50.96997831,2593.2789,95082,5004.315789,10.12911473,32123.81667,1634.413408,47.6
MCKENZIE,BAKKEN,20365,11141.78,3/4/2011,6/15/2011,8727,9416.13,6/1/2011,5/1/2018,30,290.9,3.437607425,40,8738,2582300,295.8977885,86076.66667,34602,3.964936404,1153.4,74.62863418,21079,13713,79495,2649.833333,9.109086742,30.78457189,2297.410554,54135,1804.5,6.203162599,20963.86942,1564.504942,28102,936.7333333,3.220121462,10.88254657,812.1495867,104205,128252,4275.066667,14.69600092,49.6658018,3706.490954,82830,2761,9.491234101,32076.05623,2393.792266,39.4
MCKENZIE,BAKKEN,21018,11067.35,4/16/2011,8/24/2011,9091,9970.62,8/1/2011,5/1/2018,31,293.2580645,3.4099659,32,9152,3143246,345.7536025,101395.0323,52755,5.80299197,1701.774194,59.58195432,36713,23539,92877,2996.032258,10.21636784,29.54811682,1760.534546,73867,2382.806452,8.125288747,23500.22874,1400.189555,28757,927.6451613,3.163238368,9.148822587,545.1047294,136531,158378,5108.967742,17.42140579,50.38676578,3002.141977,110135,3552.741935,12.11472885,35038.61931,2087.669415,42
MCKENZIE,BAKKEN,20822,11137.65,1/4/2011,7/7/2011,9438,9992.64,7/1/2011,5/1/2018,26,363,2.754820937,32.7,8756,2119869,224.6099809,81533.42308,48290,5.116550117,1857.307692,43.89871609,34694,20278,146859,5648.423077,15.56039415,69.27739403,3041.188652,67184,2584,7.1184573,31692.5244,1391.261131,31225,1200.961538,3.30843399,14.72968377,646.6142058,134531,229621,8831.576923,24.32941301,108.3184857,4755.042452,96261,3702.346154,10.1993007,45408.93801,1993.394077,46
MCKENZIE,BAKKEN,21573,10652.36,5/10/2011,9/25/2011,10190,10827,9/1/2011,5/1/2018,24,424.5833333,2.355250245,50,9341,2708757,265.8250245,112864.875,56372,5.532090285,2348.833333,48.05146172,20259,14485,57373,2390.541667,5.630323847,21.18056363,1017.757043,44895,1870.625,4.40578999,16574.0227,796.4060172,12524,521.8333333,1.229048086,4.623522893,222.1670333,89935,99752,4156.333333,9.789205103,36.82574701,1769.530973,73310,3054.583333,7.194308145,27064.07404,1300.468318,42.6
MCKENZIE,BAKKEN,21362,10807.29,2/3/2011,4/14/2011,10147,10892.68,4/1/2011,5/1/2018,24,422.7916667,2.365231103,32.6,8601,2163560,213.2216419,90148.33333,40681,4.009165271,1695.041667,53.18355006,9553,12067,27627,1151.125,2.722676653,12.76923219,679.1130995,43122,1796.75,4.249728984,19931.03958,1060.003441,27759,1156.625,2.735685424,12.83024275,682.3578575,79485,46395,1933.125,4.572287376,21.44382407,1140.458691,71753,2989.708333,7.071351138,33164.32177,1763.796367,41.1
